timestamp,url,title,temperature,hours_since_posted,velocity
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/repetidor-wifi-tp-link-re315-1135517,Repetidor WiFi TP-Link RE315,0,0.10803294870588515,0
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/amazon-gabi-surtido-fino-375g-1135515,Amazon - Gabi Surtido Fino 375g,62.32,1.0660893834961784,0.9743
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/microsoft-office-2024-standard-1135512,Microsoft Office 2024 Standard,58.52,1.9977806652254528,0.4882
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/suavitel-momentos-magicos-48l-con-capsulas-de-fragancia-3d-planea-y-ahorra-1135510,Suavitel Momentos Magicos 4.8L Con Cápsulas De Fragancia 3D (Planea y Ahorra),65.03,4.280836889213986,0.2532
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/vasconia-comal-con-antiadherente-de-aluminio-solo-4-unidades-1135509,Vasconia | Comal con Antiadherente de Aluminio (Solo 4 Unidades),81.4,4.3297264472643535,0.3133
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/national-geographic-ngtr001l-kit-de-tripode-fotografico-de-viaje-con-monopie-aluminio-patas-de-4-secciones-1135508,"NATIONAL GEOGRAPHIC NGTR001L - Kit de trípode fotográfico de viaje con monopié, aluminio, patas de 4 secciones",37.47,4.4255604663160115,0.1411
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/ipn-2026-convocatoria-modalidad-no-escolarizada-y-mixtoperiodo-agosto-2026registro-31-de-enero-1135507,IPN 2026: Convocatoria Modalidad No Escolarizada Y Mixto│Periodo agosto 2026│Registro 31 de enero│,129.58,4.5072277965810565,0.4792
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/loq-de-lenovo-1135506,"Lenovo: Lenovo LOQ Gen 10 (15"" Intel) GeForce RTX 5060",94.67,5.1077841156058845,0.3089
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/logitech-g502-hero-mouse-gaming-con-cable-sensor-hero-25k-1135504,"Amazon: Logitech G502 Hero Mouse Gaming con Cable, Sensor Hero 25K",117.76,5.512808422247569,0.356
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/ludo-cosmic-chase-gratis-en-xbox-solo-unas-horas-1135500,Xbox Store: Ludo - Cosmic chase gratis en XBox solo unas horas...,125.58,5.521975812911987,0.379
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/logitech-m196-1135503,"Amazon: Mouse Logitech M196,",81.68,5.529476437,0.2462
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/gabi-surtido-fino-375g-1135502,Amazon: Galletas Gabi Surtido Fino 375g,124.89,5.549476954009798,0.3751
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/red-kite-jaula-fresno-i-proedor-1135501,Amazon: Red Kite - JAULA FRESNO I P/ROEDOR,24.1,5.562255226,0.0722
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/virtual-love-secrets-precio-historico-1135499,"Steam: Virtual Love Secrets, Precio historico",49.6,5.741700191762712,0.144
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/astro-a10-audifonos-gaming-descuento-con-prime-1135498,Amazon: Astro A10 Audifonos Gaming (descuento con prime),329.98,6.3014229174455005,0.8728
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/star-wars-la-orden-caida-edicion-deluxe-1135497,PlayStation Store: Star Wars La orden caída Edición DELUXE para ps5 ps4,145.07,6.552534527,0.369
